station_id,datetime,Longitude,Latitude,time_n,pm25,temp,wind
41,2020-06-06T12:00:00Z,-121.247874,37.793392,1591444800,12.81,13.88888888888889,13.075
41,2020-06-06T13:00:00Z,-121.247874,37.793392,1591448400,13.81,13.88888888888889,11.955
41,2020-06-06T14:00:00Z,-121.247874,37.793392,1591452000,15.81,14.444444444444445,9.53
41,2020-06-06T15:00:00Z,-121.247874,37.793392,1591455600,16.810000000000002,16.11111111111111,10.235
41,2020-06-06T16:00:00Z,-121.247874,37.793392,1591459200,16.810000000000002,19.444444444444443,13.620000000000001
41,2020-06-06T17:00:00Z,-121.247874,37.793392,1591462800,14.81,20.555555555555557,13.73
41,2020-06-06T18:00:00Z,-121.247874,37.793392,1591466400,17.810000000000002,21.666666666666668,13.775
41,2020-06-06T19:00:00Z,-121.247874,37.793392,1591470000,15.81,22.77777777777778,13.915000000000001
41,2020-06-06T20:00:00Z,-121.247874,37.793392,1591473600,12.81,22.77777777777778,14.034999999999998
41,2020-06-06T21:00:00Z,-121.247874,37.793392,1591477200,16.810000000000002,22.77777777777778,14.045000000000002
41,2020-06-06T22:00:00Z,-121.247874,37.793392,1591480800,15.81,22.77777777777778,13.790000000000001
41,2020-06-06T23:00:00Z,-121.247874,37.793392,1591484400,13.81,22.77777777777778,13.905000000000001
41,2020-06-07T00:00:00Z,-121.247874,37.793392,1591488000,14.81,21.666666666666668,13.615
41,2020-06-07T01:00:00Z,-121.247874,37.793392,1591491600,14.81,20.555555555555557,13.555
41,2020-06-07T02:00:00Z,-121.247874,37.793392,1591495200,12.81,18.88888888888889,13.429999999999998
41,2020-06-07T03:00:00Z,-121.247874,37.793392,1591498800,11.81,16.666666666666668,13.64
41,2020-06-07T04:00:00Z,-121.247874,37.793392,1591502400,11.81,15,13.569999999999999
41,2020-06-07T05:00:00Z,-121.247874,37.793392,1591506000,12.81,14.444444444444445,13.68
41,2020-06-07T06:00:00Z,-121.247874,37.793392,1591509600,10.81,13.88888888888889,13.705000000000002
41,2020-06-07T07:00:00Z,-121.247874,37.793392,1591513200,9.81,13.333333333333334,13.57
41,2020-06-07T08:00:00Z,-121.247874,37.793392,1591516800,14.81,13.333333333333334,14.08
41,2020-06-07T09:00:00Z,-121.247874,37.793392,1591520400,13.81,12.777777777777779,14.15
41,2020-06-07T10:00:00Z,-121.247874,37.793392,1591524000,11.81,12.222222222222221,14
41,2020-06-07T11:00:00Z,-121.247874,37.793392,1591527600,11.81,11.666666666666666,14.094999999999999
41,2020-06-07T12:00:00Z,-121.247874,37.793392,1591531200,11.81,11.666666666666666,14.094999999999999
41,2020-06-07T13:00:00Z,-121.247874,37.793392,1591534800,13.81,12.222222222222221,14.395
41,2020-06-07T14:00:00Z,-121.247874,37.793392,1591538400,13.81,13.88888888888889,14.415000000000001
41,2020-06-07T15:00:00Z,-121.247874,37.793392,1591542000,13.81,15.555555555555555,14.694999999999999
41,2020-06-07T16:00:00Z,-121.247874,37.793392,1591545600,14.81,17.22222222222222,15.264999999999999
41,2020-06-07T17:00:00Z,-121.247874,37.793392,1591549200,12.81,18.333333333333332,14.85
41,2020-06-07T18:00:00Z,-121.247874,37.793392,1591552800,13.81,19.444444444444443,15.06
41,2020-06-07T19:00:00Z,-121.247874,37.793392,1591556400,12.81,20.555555555555557,14.94
41,2020-06-07T20:00:00Z,-121.247874,37.793392,1591560000,13.81,21.11111111111111,14.915
41,2020-06-07T21:00:00Z,-121.247874,37.793392,1591563600,11.81,22.77777777777778,15.705
41,2020-06-07T22:00:00Z,-121.247874,37.793392,1591567200,10.81,23.333333333333332,16.185
41,2020-06-07T23:00:00Z,-121.247874,37.793392,1591570800,10.81,23.333333333333332,15.380000000000003
41,2020-06-08T00:00:00Z,-121.247874,37.793392,1591574400,13.81,22.22222222222222,14.105
41,2020-06-08T01:00:00Z,-121.247874,37.793392,1591578000,14.81,21.11111111111111,13.899999999999999
41,2020-06-08T02:00:00Z,-121.247874,37.793392,1591581600,14.81,19.444444444444443,13.88
41,2020-06-08T03:00:00Z,-121.247874,37.793392,1591585200,12.81,17.77777777777778,13.950000000000001
41,2020-06-08T04:00:00Z,-121.247874,37.793392,1591588800,10.81,16.666666666666668,13.905000000000001
41,2020-06-08T05:00:00Z,-121.247874,37.793392,1591592400,10.81,15.555555555555555,14.065
41,2020-06-08T06:00:00Z,-121.247874,37.793392,1591596000,11.81,15.555555555555555,14.254999999999999
41,2020-06-08T07:00:00Z,-121.247874,37.793392,1591599600,12.81,15,14.14
41,2020-06-08T08:00:00Z,-121.247874,37.793392,1591603200,14.81,14.444444444444445,14.264999999999999
